member_id,product_id,rating,persona_major,neighbor_major,constraint_major,item_major,item_sub,item_name,context,is_bridge
U039,499,4,채소/과일,음료/유제품,쌀/면/떡,채소/과일,잎채소,"국내산 시금치, 100g, 1개","국내산 시금치, 100g, 1개",0
U039,273,2,채소/과일,음료/유제품,쌀/면/떡,쌀/면/떡,가루류,"배대감 옥수수전분, 350g, 1개","배대감 옥수수전분, 350g, 1개",0
U039,389,5,채소/과일,음료/유제품,쌀/면/떡,채소/과일,과일,"키위 최상급 제스프리 그린키위 골드키위 국내산 참다래, 1개, 그린키위_제스프리_5과(개당80g-90g내외)","키위 최상급 제스프리 그린키위 골드키위 국내산 참다래, 1개, 그린키위_제스프리_5과(개당80g-90g내외)",0
U039,169,4,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,돼지고기,"평산식품 맛족발 450g, 1개","평산식품 맛족발 450g, 1개",0
U039,568,4,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,해산물,"고우하 새우꼬치 180g 10꼬치 대하구이 새우구이 캠핑꼬치 캠핑음식, 없음, 1개","고우하 새우꼬치 180g 10꼬치 대하구이 새우구이 캠핑꼬치 캠핑음식, 없음, 1개",0
U039,277,2,채소/과일,음료/유제품,쌀/면/떡,쌀/면/떡,가루류,"베이킹파티 초코슬라이스 케익믹스 500g 브라우니믹스, 1개","베이킹파티 초코슬라이스 케익믹스 500g 브라우니믹스, 1개",0
U039,598,4,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,해산물,"국내가공 주문진 백진미채, 1개, 100g","국내가공 주문진 백진미채, 1개, 100g",0
U039,329,4,채소/과일,음료/유제품,쌀/면/떡,양념/소스/조미료,소스,"오뚜기 고소한 골드 마요네스, 200g, 1개","오뚜기 고소한 골드 마요네스, 200g, 1개",0
U039,407,5,채소/과일,음료/유제품,쌀/면/떡,채소/과일,과일,"H&B 칠레산 체리, 1개, 300g","H&B 칠레산 체리, 1개, 300g",0
U039,575,4,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,해산물,"살맛나요 국내산 논 우렁살 (냉장), 180g, 1개","살맛나요 국내산 논 우렁살 (냉장), 180g, 1개",0
U039,165,3,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,소고기,"다맛나고 제주향기 흑돼지 양념 LA갈비, 700g, 1개","다맛나고 제주향기 흑돼지 양념 LA갈비, 700g, 1개",0
U039,2,5,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,두부/유부,"곰곰 만능 순두부, 350g, 1개","곰곰 만능 순두부, 350g, 1개",1
U039,106,4,채소/과일,음료/유제품,쌀/면/떡,가공/편의식/스낵,김치/젓갈,"비비고 김치볶음, 80g, 1개","비비고 김치볶음, 80g, 1개",1
U039,171,3,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,돼지고기,"머리에 땀나는 더 착한 머땀 오돌뼈 160g, 1개","머리에 땀나는 더 착한 머땀 오돌뼈 160g, 1개",0
U039,410,5,채소/과일,음료/유제품,쌀/면/떡,채소/과일,과일,"생과급냉 고창 햇 청일 과상 오디, 1개, 과상2호 특품 1kg","생과급냉 고창 햇 청일 과상 오디, 1개, 과상2호 특품 1kg",0
U039,126,4,채소/과일,음료/유제품,쌀/면/떡,가공/편의식/스낵,기타가공식,"식도감 콩나물무침, 100g, 1개","식도감 콩나물무침, 100g, 1개",0
U039,137,4,채소/과일,음료/유제품,쌀/면/떡,가공/편의식/스낵,기타가공식,"[ 배가네 반찬 ] 두부조림, 1개, 180g","[ 배가네 반찬 ] 두부조림, 1개, 180g",1
U039,396,4,채소/과일,음료/유제품,쌀/면/떡,채소/과일,과일,"[재구매율98%] 17brix 초고당도 성주 참외, 1박스, 1kg 랜덤과","[재구매율98%] 17brix 초고당도 성주 참외, 1박스, 1kg 랜덤과",0
U039,49,5,채소/과일,음료/유제품,쌀/면/떡,채소/과일,과채류,"국내산 브로콜리, 1개입, 1개","국내산 브로콜리, 1개입, 1개",0
U039,159,3,채소/과일,음료/유제품,쌀/면/떡,가공/편의식/스낵,김,"광천 맛있는 참기름 새우멸치 자반볶음, 1개, 40g","광천 맛있는 참기름 새우멸치 자반볶음, 1개, 40g",0
U039,105,4,채소/과일,음료/유제품,쌀/면/떡,가공/편의식/스낵,김치/젓갈,"종가 맛김치 미니컵, 130g, 1개","종가 맛김치 미니컵, 130g, 1개",1
U039,394,5,채소/과일,음료/유제품,쌀/면/떡,채소/과일,과일,"로얄블랙 망고수박씨앗 노란수박씨앗 10립 당도가높은수박 수박씨앗 수박씨 케이스스탁, 1개","로얄블랙 망고수박씨앗 노란수박씨앗 10립 당도가높은수박 수박씨앗 수박씨 케이스스탁, 1개",0
U039,190,3,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,해산물,"곰곰 간편한 고등어 조림 (냉동), 170g, 1개","곰곰 간편한 고등어 조림 (냉동), 170g, 1개",0
U039,462,4,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,계란,"곰곰 신선한 대란, 10구, 1개","곰곰 신선한 대란, 10구, 1개",0
U039,123,1,채소/과일,음료/유제품,쌀/면/떡,가공/편의식/스낵,기타가공식,"살맛나요 간장 깐새우장 (냉동), 200g, 1개","살맛나요 간장 깐새우장 (냉동), 200g, 1개",0
U039,510,4,채소/과일,음료/유제품,쌀/면/떡,채소/과일,근채류,"중국산 신선마늘쫑, 250g, 1개","중국산 신선마늘쫑, 250g, 1개",1
U039,441,4,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,돼지고기,"유황한돈 냉장 찌개용돼지고기 카레 볶음용, 1개, 300g","유황한돈 냉장 찌개용돼지고기 카레 볶음용, 1개, 300g",0
U039,47,5,채소/과일,음료/유제품,쌀/면/떡,채소/과일,잎채소,"팜에이트 한끼 아삭 샐러드, 80g, 1개","팜에이트 한끼 아삭 샐러드, 80g, 1개",0
U039,142,3,채소/과일,음료/유제품,쌀/면/떡,가공/편의식/스낵,기타가공식,"비움반찬 고추장 제육볶음, 300g, 1개","비움반찬 고추장 제육볶음, 300g, 1개",0
U039,600,3,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,해산물,"해맑은푸드 반찬전용 엽채, 500g, 1개","해맑은푸드 반찬전용 엽채, 500g, 1개",0
U039,496,5,채소/과일,음료/유제품,쌀/면/떡,채소/과일,근채류,"대파1단-약 900g, 1개","대파1단-약 900g, 1개",1
U039,491,4,채소/과일,음료/유제품,쌀/면/떡,채소/과일,과채류,"국내산 오이맛 고추, 80g, 1개","국내산 오이맛 고추, 80g, 1개",0
U039,526,4,채소/과일,음료/유제품,쌀/면/떡,채소/과일,버섯류,"국내산 친환경 동충하초, 170g, 1개","국내산 친환경 동충하초, 170g, 1개",0
U039,403,5,채소/과일,음료/유제품,쌀/면/떡,채소/과일,과일,"다조은 미국산 레몬, 350g(3입), 1팩","다조은 미국산 레몬, 350g(3입), 1팩",0
U039,170,3,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,돼지고기,"[신중국식품] 오향돼지귀 150g . 우샹돼지귀 술안주 즉석식품, 1개","[신중국식품] 오향돼지귀 150g . 우샹돼지귀 술안주 즉석식품, 1개",0
U039,471,5,채소/과일,음료/유제품,쌀/면/떡,채소/과일,근채류,"[농산물마루] 국내산 무 무우, 1박스, 1kg","[농산물마루] 국내산 무 무우, 1박스, 1kg",0
U039,509,4,채소/과일,음료/유제품,쌀/면/떡,채소/과일,잎채소,"야채이야기 국내산 싱싱한 쑥갓 1kg, 1박스","야채이야기 국내산 싱싱한 쑥갓 1kg, 1박스",0
U039,413,4,채소/과일,음료/유제품,쌀/면/떡,채소/과일,과일,"국내산 야생 모과 생모과 건조모과500g수작업 깨끗한 손질 토종 진한향과 맛, 건조모과500g, 1개","국내산 야생 모과 생모과 건조모과500g수작업 깨끗한 손질 토종 진한향과 맛, 건조모과500g, 1개",0
U039,351,3,채소/과일,음료/유제품,쌀/면/떡,양념/소스/조미료,당류/액,"백설 조청 쌀엿, 1.2kg, 1개","백설 조청 쌀엿, 1.2kg, 1개",0
U039,319,4,채소/과일,음료/유제품,쌀/면/떡,양념/소스/조미료,장류,"샘표 국간장 500ml, 1개","샘표 국간장 500ml, 1개",0
U039,324,4,채소/과일,음료/유제품,쌀/면/떡,양념/소스/조미료,장류,"풀무원 식물성 지구식단 비빔두부 볶음고추장, 130g, 1개","풀무원 식물성 지구식단 비빔두부 볶음고추장, 130g, 1개",0
U039,48,4,채소/과일,음료/유제품,쌀/면/떡,채소/과일,잎채소,"팜에이트 무농약 인증 스마트팜 손질 양상추, 60g, 1개입, 1개","팜에이트 무농약 인증 스마트팜 손질 양상추, 60g, 1개입, 1개",0
U039,80,4,채소/과일,음료/유제품,쌀/면/떡,쌀/면/떡,즉석식품,"양반 100밥 현미밥, 130g, 6개","양반 100밥 현미밥, 130g, 6개",1
U039,685,4,채소/과일,음료/유제품,쌀/면/떡,양념/소스/조미료,식용유/기름,"유기농 버진 코코넛 오일 비정제, 1개, 100ml, 100ml","유기농 버진 코코넛 오일 비정제, 1개, 100ml, 100ml",0
U039,473,3,채소/과일,음료/유제품,쌀/면/떡,채소/과일,근채류,"국내산 제철 총각무 알타리 무우 (알타리무 초롱무), 1개, 1단 (약 1.5kg)","국내산 제철 총각무 알타리 무우 (알타리무 초롱무), 1개, 1단 (약 1.5kg)",0
U039,459,3,채소/과일,음료/유제품,쌀/면/떡,육류/해산물/계란,닭/오리/기타,"바오바오 수제 캠핑 숙성 프리미엄 양꼬치 구이용 250g 10꼬치 (시즈닝 3종 증정), 1개","바오바오 수제 캠핑 숙성 프리미엄 양꼬치 구이용 250g 10꼬치 (시즈닝 3종 증정), 1개",0
U039,111,3,채소/과일,음료/유제품,쌀/면/떡,가공/편의식/스낵,김치/젓갈,"종가 시원하고 맛있는 열무김치, 290g, 1개","종가 시원하고 맛있는 열무김치, 290g, 1개",1
U039,506,2,채소/과일,음료/유제품,쌀/면/떡,채소/과일,과채류,"수입산 아스파라거스, 100g, 1개","수입산 아스파라거스, 100g, 1개",0
U039,145,4,채소/과일,음료/유제품,쌀/면/떡,가공/편의식/스낵,기타가공식,"[ 배가네 반찬 ] 애호박 볶음, 1개, 180g","[ 배가네 반찬 ] 애호박 볶음, 1개, 180g",0
U039,518,4,채소/과일,음료/유제품,쌀/면/떡,채소/과일,버섯류,"친환경 국내산 팽이버섯, 360g, 1개","친환경 국내산 팽이버섯, 360g, 1개",0
U039,466,4,채소/과일,음료/유제품,쌀/면/떡,채소/과일,근채류,"한끼 감자, 350g, 1개","한끼 감자, 350g, 1개",0
U040,389,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"키위 최상급 제스프리 그린키위 골드키위 국내산 참다래, 1개, 그린키위_제스프리_5과(개당80g-90g내외)","키위 최상급 제스프리 그린키위 골드키위 국내산 참다래, 1개, 그린키위_제스프리_5과(개당80g-90g내외)",0
U040,169,4,채소/과일,육류/해산물/계란,음료/유제품,육류/해산물/계란,돼지고기,"평산식품 맛족발 450g, 1개","평산식품 맛족발 450g, 1개",0
U040,129,4,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,기타가공식,"정성식품 된장고추, 110g, 1팩","정성식품 된장고추, 110g, 1팩",0
U040,392,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"슈가로로 코코제로 피치, 3개","슈가로로 코코제로 피치, 3개",0
U040,455,2,채소/과일,육류/해산물/계란,음료/유제품,육류/해산물/계란,닭/오리/기타,"곰곰 닭가슴살 오븐 통살구이, 100g, 1개입, 1개","곰곰 닭가슴살 오븐 통살구이, 100g, 1개입, 1개",0
U040,513,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,잎채소,"국내산 조각 양배추, 300g, 1개","국내산 조각 양배추, 300g, 1개",0
U040,134,3,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,기타가공식,"천년의반찬 땅콩조림, 300g, 1개","천년의반찬 땅콩조림, 300g, 1개",0
U040,395,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"제이드가든 머스크메론, 1.2kg, 1개","제이드가든 머스크메론, 1.2kg, 1개",0
U040,485,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과채류,"국내산 가지, 1개, 1개입","국내산 가지, 1개, 1개입",0
U040,106,3,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,김치/젓갈,"비비고 김치볶음, 80g, 1개","비비고 김치볶음, 80g, 1개",1
U040,110,2,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,김치/젓갈,"우리땅에놀던 전라도 알타리 김치, 450g, 1개","우리땅에놀던 전라도 알타리 김치, 450g, 1개",1
U040,69,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,냉동과일,"국산 골드키위 (냉동), 300g, 1개","국산 골드키위 (냉동), 300g, 1개",0
U040,126,3,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,기타가공식,"식도감 콩나물무침, 100g, 1개","식도감 콩나물무침, 100g, 1개",0
U040,137,4,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,기타가공식,"[ 배가네 반찬 ] 두부조림, 1개, 180g","[ 배가네 반찬 ] 두부조림, 1개, 180g",1
U040,172,3,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,햄/소시지/베이컨,"대림선 사조 숯불구이맛 후랑크, 70g, 1개","대림선 사조 숯불구이맛 후랑크, 70g, 1개",0
U040,409,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"중국식품 yangmei 건과일 과일간식 양매, 1개, 125g","중국식품 yangmei 건과일 과일간식 양매, 1개, 125g",0
U040,159,3,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,김,"광천 맛있는 참기름 새우멸치 자반볶음, 1개, 40g","광천 맛있는 참기름 새우멸치 자반볶음, 1개, 40g",0
U040,521,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,버섯류,러시아산 차가버섯차(차가버섯티백) X 25개 (경북영천) 수입산 수입,러시아산 차가버섯차(차가버섯티백) X 25개 (경북영천) 수입산 수입,0
U040,390,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"곰곰 스테비아 대추방울토마토, 500g, 1팩","곰곰 스테비아 대추방울토마토, 500g, 1팩",0
U040,595,3,채소/과일,육류/해산물/계란,음료/유제품,육류/해산물/계란,해산물,"해맑은푸드 찡어킹 미니 오다리, 1개, 20g","해맑은푸드 찡어킹 미니 오다리, 1개, 20g",0
U040,662,2,채소/과일,육류/해산물/계란,음료/유제품,음료/유제품,치즈,"발마틴 에멘탈 슈레드치즈, 100g, 1개입, 1개","발마틴 에멘탈 슈레드치즈, 100g, 1개입, 1개",0
U040,282,3,채소/과일,육류/해산물/계란,음료/유제품,쌀/면/떡,가루류,"곰곰 베이킹 파우더, 170g, 1개","곰곰 베이킹 파우더, 170g, 1개",0
U040,128,3,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,기타가공식,"정미경키친 매콤무생채, 150g, 1개","정미경키친 매콤무생채, 150g, 1개",0
U040,138,3,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,기타가공식,"제이케이푸드 속초 시래기 코다리 조림 500g 손질 촌드레 생선조림 반찬 /유통기한26.2.13까지, 1개","제이케이푸드 속초 시래기 코다리 조림 500g 손질 촌드레 생선조림 반찬 /유통기한26.2.13까지, 1개",0
U040,355,3,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,견과류/건과일/잼/꿀,"가가농장 실링 벌집꿀, 110g, 1개","가가농장 실링 벌집꿀, 110g, 1개",0
U040,640,4,채소/과일,육류/해산물/계란,음료/유제품,쌀/면/떡,곡류/두류,"World Pach Foron 파치포론, 1개, 100g","World Pach Foron 파치포론, 1개, 100g",0
U040,666,2,채소/과일,육류/해산물/계란,음료/유제품,음료/유제품,치즈,"파마산 치즈 블렌드, 85g, 1개, 1개입","파마산 치즈 블렌드, 85g, 1개, 1개입",0
U040,475,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,근채류,"삶은연근 1kg 자숙연근, 1개","삶은연근 1kg 자숙연근, 1개",0
U040,379,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"나주배원예농업협동조합 당도선별 신고배, 1개, 550g(1입)","나주배원예농업협동조합 당도선별 신고배, 1개, 550g(1입)",0
U040,413,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"국내산 야생 모과 생모과 건조모과500g수작업 깨끗한 손질 토종 진한향과 맛, 건조모과500g, 1개","국내산 야생 모과 생모과 건조모과500g수작업 깨끗한 손질 토종 진한향과 맛, 건조모과500g, 1개",0
U040,487,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과채류,"못생겨도 맛있는 애호박 1입, 1개입, 1개","못생겨도 맛있는 애호박 1입, 1개입, 1개",0
U040,168,4,채소/과일,육류/해산물/계란,음료/유제품,육류/해산물/계란,돼지고기,"CJ제일제당 숯불향 바베큐바 (냉동), 230g, 1개","CJ제일제당 숯불향 바베큐바 (냉동), 230g, 1개",0
U040,441,3,채소/과일,육류/해산물/계란,음료/유제품,육류/해산물/계란,돼지고기,"유황한돈 냉장 찌개용돼지고기 카레 볶음용, 1개, 300g","유황한돈 냉장 찌개용돼지고기 카레 볶음용, 1개, 300g",0
U040,284,4,채소/과일,육류/해산물/계란,음료/유제품,쌀/면/떡,가루류,"르사프 드라이스트 레드 125g, 1개","르사프 드라이스트 레드 125g, 1개",0
U040,466,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,근채류,"한끼 감자, 350g, 1개","한끼 감자, 350g, 1개",0
U040,307,3,채소/과일,육류/해산물/계란,음료/유제품,양념/소스/조미료,식용유/기름,"올바인 유기농 엑스트라버진 올리브오일 스틱 14p, 140g, 1개","올바인 유기농 엑스트라버진 올리브오일 스틱 14p, 140g, 1개",0
U040,622,3,채소/과일,육류/해산물/계란,음료/유제품,쌀/면/떡,곡류/두류,"천미방 홍지 삶은 냉동 강낭콩 강남콩 중국 식품 간식 재료, 500g, 1개","천미방 홍지 삶은 냉동 강낭콩 강남콩 중국 식품 간식 재료, 500g, 1개",0
U040,382,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"[프리미엄 천혜향] 가락시장 직송 천혜향 고당도 특상품 경매 선별, 1개, 1kg","[프리미엄 천혜향] 가락시장 직송 천혜향 고당도 특상품 경매 선별, 1개, 1kg",0
U040,472,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,근채류,"급식 업소용 냉동 열무, 1개, 1kg","급식 업소용 냉동 열무, 1개, 1kg",0
U040,109,4,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,김치/젓갈,"금자네 깍두기, 500g, 1개","금자네 깍두기, 500g, 1개",0
U040,173,4,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,햄/소시지/베이컨,"한성기업 마늘 비엔나, 92g, 1개","한성기업 마늘 비엔나, 92g, 1개",1
U040,386,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"제스프리 제주 골드키위, 650g, 1개","제스프리 제주 골드키위, 650g, 1개",0
U040,230,3,채소/과일,육류/해산물/계란,음료/유제품,쌀/면/떡,떡류,"빚은 3색 찹쌀떡, 55g, 6개입, 1개","빚은 3색 찹쌀떡, 55g, 6개입, 1개",1
U040,465,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,채소/기타,"곰곰 아삭한 숙주나물, 300g, 1봉","곰곰 아삭한 숙주나물, 300g, 1봉",0
U040,2,4,채소/과일,육류/해산물/계란,음료/유제품,육류/해산물/계란,두부/유부,"곰곰 만능 순두부, 350g, 1개","곰곰 만능 순두부, 350g, 1개",1
U040,64,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,채소/기타,"리틀스푼 동결건조 싱싱 딸기칩, 13g, 1개","리틀스푼 동결건조 싱싱 딸기칩, 13g, 1개",0
U040,308,4,채소/과일,육류/해산물/계란,음료/유제품,양념/소스/조미료,식용유/기름,"알리안자 포머스 올리브오일, 1개, 1L","알리안자 포머스 올리브오일, 1개, 1L",0
U040,336,4,채소/과일,육류/해산물/계란,음료/유제품,양념/소스/조미료,소스,"비비드키친 저칼로리 스윗칠리소스, 320g, 1개","비비드키친 저칼로리 스윗칠리소스, 320g, 1개",0
U040,415,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"프레시몬 용과 2개입, 1개, 950g","프레시몬 용과 2개입, 1개, 950g",0
U040,17,2,채소/과일,육류/해산물/계란,음료/유제품,음료/유제품,음료/전통주,"설악프로방스 바다한잔동해소주17.5도360ml, 360ml, 1개","설악프로방스 바다한잔동해소주17.5도360ml, 360ml, 1개",0
U040,469,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,근채류,"국내산 호박고구마, 700g, 1봉","국내산 호박고구마, 700g, 1봉",0
U040,314,3,채소/과일,육류/해산물/계란,음료/유제품,양념/소스/조미료,식용유/기름,"수입 매운 고추향 기름 고추맛기름 160ml, CJS001-1_고추기름160ml, 1개","수입 매운 고추향 기름 고추맛기름 160ml, CJS001-1_고추기름160ml, 1개",0
U040,496,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,근채류,"대파1단-약 900g, 1개","대파1단-약 900g, 1개",1
U040,507,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,채소/기타,"국내산 청경채, 150g, 1팩","국내산 청경채, 150g, 1팩",0
U040,1,4,채소/과일,육류/해산물/계란,음료/유제품,양념/소스/조미료,식초/소금/설탕/향신료,"미드움애 파슬리가루 후레이크 15g, 1개","미드움애 파슬리가루 후레이크 15g, 1개",0
U040,653,1,채소/과일,육류/해산물/계란,음료/유제품,음료/유제품,치즈,"콜리오스 페타치즈 그릭샐러드 그리스 치즈, 150g, 1개","콜리오스 페타치즈 그릭샐러드 그리스 치즈, 150g, 1개",0
U040,319,4,채소/과일,육류/해산물/계란,음료/유제품,양념/소스/조미료,장류,"샘표 국간장 500ml, 1개","샘표 국간장 500ml, 1개",0
U040,48,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,잎채소,"팜에이트 무농약 인증 스마트팜 손질 양상추, 60g, 1개입, 1개","팜에이트 무농약 인증 스마트팜 손질 양상추, 60g, 1개입, 1개",0
U040,80,4,채소/과일,육류/해산물/계란,음료/유제품,쌀/면/떡,즉석식품,"양반 100밥 현미밥, 130g, 6개","양반 100밥 현미밥, 130g, 6개",1
U040,330,3,채소/과일,육류/해산물/계란,음료/유제품,양념/소스/조미료,소스,"비비드키친 저칼로리 머스터드소스, 320ml, 320g, 1개","비비드키친 저칼로리 머스터드소스, 320ml, 320g, 1개",0
U040,518,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,버섯류,"친환경 국내산 팽이버섯, 360g, 1개","친환경 국내산 팽이버섯, 360g, 1개",0
U040,99,4,채소/과일,육류/해산물/계란,음료/유제품,쌀/면/떡,면류,"풀무원 평양 냉면사리, 130g, 1개","풀무원 평양 냉면사리, 130g, 1개",0
U040,50,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,잎채소,"무순 50g(용기포함 60~70g), 1개","무순 50g(용기포함 60~70g), 1개",0
U040,406,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"아라몰 그린 사바 바나나 (Green Saba Banana), 1kg, 1박스","아라몰 그린 사바 바나나 (Green Saba Banana), 1kg, 1박스",0
U040,400,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"선우마케팅 미국산 만다린, 1개, 700g","선우마케팅 미국산 만다린, 1개, 700g",0
U040,503,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,근채류,"1kg 삶은토란줄기 삶은토란대 자숙토란줄기 삶은토란줄기 데친토란줄기 데침토란줄기 식당 업소용 급식 도매, 1개","1kg 삶은토란줄기 삶은토란대 자숙토란줄기 삶은토란줄기 데친토란줄기 데침토란줄기 식당 업소용 급식 도매, 1개",0
U040,419,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"비비수산 열대과일 패션후르츠 1kg, 1개","비비수산 열대과일 패션후르츠 1kg, 1개",0
U040,177,4,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,햄/소시지/베이컨,"곰곰 담백한 베이컨, 75g, 1개","곰곰 담백한 베이컨, 75g, 1개",0
U040,165,4,채소/과일,육류/해산물/계란,음료/유제품,육류/해산물/계란,소고기,"다맛나고 제주향기 흑돼지 양념 LA갈비, 700g, 1개","다맛나고 제주향기 흑돼지 양념 LA갈비, 700g, 1개",0
U040,166,3,채소/과일,육류/해산물/계란,음료/유제품,육류/해산물/계란,돼지고기,"동원 프라임돈까스 (냉동), 490g, 1개","동원 프라임돈까스 (냉동), 490g, 1개",0
U040,402,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"곰곰 메로골드 자몽, 1.1kg, 1개","곰곰 메로골드 자몽, 1.1kg, 1개",0
U040,393,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"다조은 알알이 샤인머스켓, 500g, 1개","다조은 알알이 샤인머스켓, 500g, 1개",0
U040,388,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"<제주빛가람> 청정제주/당도보장/프리미엄 레드키위/건강간식!, 1박스, 1.5kg 주스용(60g이하)","<제주빛가람> 청정제주/당도보장/프리미엄 레드키위/건강간식!, 1박스, 1.5kg 주스용(60g이하)",0
U040,417,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"베트남 건조 코코넛 가루 COM DUA NAO SAY, 1개","베트남 건조 코코넛 가루 COM DUA NAO SAY, 1개",0
U040,105,4,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,김치/젓갈,"종가 맛김치 미니컵, 130g, 1개","종가 맛김치 미니컵, 130g, 1개",1
U040,113,4,채소/과일,육류/해산물/계란,음료/유제품,가공/편의식/스낵,김치/젓갈,"천년의반찬 고들빼기무침, 300g, 1개","천년의반찬 고들빼기무침, 300g, 1개",0
U040,584,5,채소/과일,육류/해산물/계란,음료/유제품,육류/해산물/계란,해산물,"해표 멸치디포리 다시팩, 90g, 1개","해표 멸치디포리 다시팩, 90g, 1개",0
U040,687,3,채소/과일,육류/해산물/계란,음료/유제품,양념/소스/조미료,식용유/기름,"오넛티 땅콩버터 크런치 100%, 80g, 1개","오넛티 땅콩버터 크런치 100%, 80g, 1개",0
U040,491,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과채류,"국내산 오이맛 고추, 80g, 1개","국내산 오이맛 고추, 80g, 1개",0
U040,691,3,채소/과일,육류/해산물/계란,음료/유제품,쌀/면/떡,쌀류,"냄새제로 자연정 찰곤약쌀, 200g, 1개","냄새제로 자연정 찰곤약쌀, 200g, 1개",0
U040,398,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,과일,"산딸기 냉동과 프리미엄형 [원산지:국산(경상북도 포항시 북구)], 1개, 250g","산딸기 냉동과 프리미엄형 [원산지:국산(경상북도 포항시 북구)], 1개, 250g",0
U040,502,5,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,잎채소,"의령농산 건강채소 국내산 간편손질야채 아욱 100g), 1개, 아욱 (100g)","의령농산 건강채소 국내산 간편손질야채 아욱 100g), 1개, 아욱 (100g)",0
U040,511,4,채소/과일,육류/해산물/계란,음료/유제품,채소/과일,잎채소,"국내산 한끼 적상추, 80g, 1개","국내산 한끼 적상추, 80g, 1개",0
U040,299,5,채소/과일,육류/해산물/계란,음료/유제품,양념/소스/조미료,식초/소금/설탕/향신료,"오뚜기 연겨자, 35g, 1개","오뚜기 연겨자, 35g, 1개",0
